date,monthly_sales,lag_1,lag_2,lag_7,lag_14,lag_30,roll_7,roll_30,volatility
2022-06-01,731066034240.0,731208124800.0,731343878709.6774,732022648258.0646,732972925625.8064,735144988180.6451,731478727383.5945,733040591358.9677,294734695.0076081
2022-06-02,730923943680.0,731066034240.0,731208124800.0,731886894348.3871,732837171716.129,735009234270.9678,731341163002.3964,732904415005.9354,297189113.88103426
2022-06-03,730781853120.0,730923943680.0,731066034240.0,731751140438.7097,732701417806.4517,734873480361.2903,731202693385.4377,732768027431.2258,300127033.9306635
2022-06-04,730639762560.0,730781853120.0,730923943680.0,731615386529.0322,732565663896.7742,734737726451.6129,731063318532.7189,732631428634.8386,303055400.7233679
2022-06-05,730497672000.0,730639762560.0,730781853120.0,731479632619.3549,732429909987.0968,734601972541.9354,730923038444.2396,732494618616.7742,305489910.94334507
2022-06-06,730355581440.0,730497672000.0,730639762560.0,731343878709.6774,732294156077.4193,734466218632.258,730781853120.0,732357597377.0323,306950692.65158963
2022-06-07,730213490880.0,730355581440.0,730497672000.0,731208124800.0,732158402167.742,734330464722.5807,730639762560.0,732220364915.6129,306950692.6527763
2022-06-08,730071400320.0,730213490880.0,730355581440.0,731066034240.0,732022648258.0646,734194710812.9032,730497672000.0,732082921232.5161,306950692.65396297
2022-06-09,729929309760.0,730071400320.0,730213490880.0,730923943680.0,731886894348.3871,734058956903.2258,730355581440.0,731945266327.742,306950692.6551496
2022-06-10,729787219200.0,729929309760.0,730071400320.0,730781853120.0,731751140438.7097,733923202993.5483,730213490880.0,731807400201.2904,306950692.65633625
2022-06-11,729645128640.0,729787219200.0,729929309760.0,730639762560.0,731615386529.0322,733787449083.871,730071400320.0,731669322853.1614,306950692.6575229
2022-06-12,729503038080.0,729645128640.0,729787219200.0,730497672000.0,731479632619.3549,733651695174.1936,729929309760.0,731531034283.3549,306950692.6587096
2022-06-13,729360947520.0,729503038080.0,729645128640.0,730355581440.0,731343878709.6774,733515941264.5161,729787219200.0,731392534491.871,306950692.65989625
2022-06-14,729218856960.0,729360947520.0,729503038080.0,730213490880.0,731208124800.0,733380187354.8387,729645128640.0,731253823478.7096,306950692.6610829
2022-06-15,729076766400.0,729218856960.0,729360947520.0,730071400320.0,731066034240.0,733244433445.1613,729503038080.0,731114901243.871,306950692.66226953
2022-06-16,728934675840.0,729076766400.0,729218856960.0,729929309760.0,730923943680.0,733108679535.4839,729360947520.0,730975767787.3549,306950692.6634562
2022-06-17,728792585280.0,728934675840.0,729076766400.0,729787219200.0,730781853120.0,732972925625.8064,729218856960.0,730836423109.1614,306950692.6646429
2022-06-18,728650494720.0,728792585280.0,728934675840.0,729645128640.0,730639762560.0,732837171716.129,729076766400.0,730696867209.2904,306950692.66582954
2022-06-19,728508404160.0,728650494720.0,728792585280.0,729503038080.0,730497672000.0,732701417806.4517,728934675840.0,730557100087.742,306950692.6670162
2022-06-20,728366313600.0,728508404160.0,728650494720.0,729360947520.0,730355581440.0,732565663896.7742,728792585280.0,730417121744.5161,306950692.6682029
2022-06-21,728224223040.0,728366313600.0,728508404160.0,729218856960.0,730213490880.0,732429909987.0968,728650494720.0,730276932179.6129,306950692.6693895
2022-06-22,728082132480.0,728224223040.0,728366313600.0,729076766400.0,730071400320.0,732294156077.4193,728508404160.0,730136531393.0323,306950692.67057616
2022-06-23,727940041920.0,728082132480.0,728224223040.0,728934675840.0,729929309760.0,732158402167.742,728366313600.0,729995919384.7742,306950692.6717628
2022-06-24,727797951360.0,727940041920.0,728082132480.0,728792585280.0,729787219200.0,732022648258.0646,728224223040.0,729855096154.8386,306950692.6729495
2022-06-25,727655860800.0,727797951360.0,727940041920.0,728650494720.0,729645128640.0,731886894348.3871,728082132480.0,729714061703.2258,306950692.6741361
2022-06-26,727513770240.0,727655860800.0,727797951360.0,728508404160.0,729503038080.0,731751140438.7097,727940041920.0,729572816029.9354,306950692.6753228
2022-06-27,727371679680.0,727513770240.0,727655860800.0,728366313600.0,729360947520.0,731615386529.0322,727797951360.0,729431359134.9677,306950692.67650944
2022-06-28,727229589120.0,727371679680.0,727513770240.0,728224223040.0,729218856960.0,731479632619.3549,727655860800.0,729289691018.3225,306950692.6776961
2022-06-29,727087498560.0,727229589120.0,727371679680.0,728082132480.0,729076766400.0,731343878709.6774,727513770240.0,729147811680.0,306950692.6788828
2022-06-30,726945408000.0,727087498560.0,727229589120.0,727940041920.0,728934675840.0,731208124800.0,727371679680.0,729005721120.0,306950692.6800694
2022-07-01,726807914941.9354,726945408000.0,727087498560.0,727797951360.0,728792585280.0,731066034240.0,727230245905.9908,728863783810.0645,305889662.603615
2022-07-02,726670421883.871,726807914941.9354,726945408000.0,727655860800.0,728650494720.0,730923943680.0,727089468917.9724,728721999750.1935,304121327.045053
2022-07-03,726532928825.8064,726670421883.871,726807914941.9354,727513770240.0,728508404160.0,730781853120.0,726949348715.9447,728580368940.3871,301995655.2076509
2022-07-04,726395435767.742,726532928825.8064,726670421883.871,727371679680.0,728366313600.0,730639762560.0,726809885299.9078,728438891380.6451,299864984.8092472
2022-07-05,726257942709.6774,726395435767.742,726532928825.8064,727229589120.0,728224223040.0,730497672000.0,726671078669.8617,728297567070.9677,298086233.9405327
2022-07-06,726120449651.6129,726257942709.6774,726395435767.742,727087498560.0,728082132480.0,730355581440.0,726532928825.8064,728156396011.3549,297018953.41897714
2022-07-07,725982956593.5483,726120449651.6129,726257942709.6774,726945408000.0,727940041920.0,730213490880.0,726395435767.742,728015378201.8065,297018953.42016375
2022-07-08,725845463535.4839,725982956593.5483,726120449651.6129,726807914941.9354,727797951360.0,730071400320.0,726257942709.6775,727874513642.3225,297018953.42138106
2022-07-09,725707970477.4193,725845463535.4839,725982956593.5483,726670421883.871,727655860800.0,729929309760.0,726120449651.6129,727733802332.9032,297018953.4226289
2022-07-10,725570477419.3549,725707970477.4193,725845463535.4839,726532928825.8064,727513770240.0,729787219200.0,725982956593.5485,727593244273.5485,297018953.4239074
2022-07-11,725432984361.2903,725570477419.3549,725707970477.4193,726395435767.742,727371679680.0,729645128640.0,725845463535.4838,727452839464.258,297018953.42520005
2022-07-12,725295491303.2258,725432984361.2903,725570477419.3549,726257942709.6774,727229589120.0,729503038080.0,725707970477.4193,727312587905.0323,297018953.4264785
2022-07-13,725157998245.1613,725295491303.2258,725432984361.2903,726120449651.6129,727087498560.0,729360947520.0,725570477419.3547,727172489595.871,297018953.4277711
2022-07-14,725020505187.0968,725157998245.1613,725295491303.2258,725982956593.5483,726945408000.0,729218856960.0,725432984361.2903,727032544536.7742,297018953.4290496
2022-07-15,724883012129.0322,725020505187.0968,725157998245.1613,725845463535.4839,726807914941.9354,729076766400.0,725295491303.2257,726892752727.742,297018953.43034226
2022-07-16,724745519070.9678,724883012129.0322,725020505187.0968,725707970477.4193,726670421883.871,728934675840.0,725157998245.1613,726753114168.7742,297018953.4316207
2022-07-17,724608026012.9032,724745519070.9678,724883012129.0322,725570477419.3549,726532928825.8064,728792585280.0,725020505187.0968,726613628859.871,297018953.43291336
2022-07-18,724470532954.8387,724608026012.9032,724745519070.9678,725432984361.2903,726395435767.742,728650494720.0,724883012129.0322,726474296801.0323,297018953.4341918
2022-07-19,724333039896.7742,724470532954.8387,724608026012.9032,725295491303.2258,726257942709.6774,728508404160.0,724745519070.9678,726335117992.258,297018953.43548447
2022-07-20,724195546838.7097,724333039896.7742,724470532954.8387,725157998245.1613,726120449651.6129,728366313600.0,724608026012.9032,726196092433.5485,297018953.4367629
2022-07-21,724058053780.6451,724195546838.7097,724333039896.7742,725020505187.0968,725982956593.5483,728224223040.0,724470532954.8387,726057220124.9032,297018953.4380556
2022-07-22,723920560722.5807,724058053780.6451,724195546838.7097,724883012129.0322,725845463535.4839,728082132480.0,724333039896.7743,725918501066.3225,297018953.43933403
2022-07-23,723783067664.5161,723920560722.5807,724058053780.6451,724745519070.9678,725707970477.4193,727940041920.0,724195546838.7097,725779935257.8065,297018953.4406267
2022-07-24,723645574606.4517,723783067664.5161,723920560722.5807,724608026012.9032,725570477419.3549,727797951360.0,724058053780.6451,725641522699.3549,297018953.44190514
2022-07-25,723508081548.3871,723645574606.4517,723783067664.5161,724470532954.8387,725432984361.2903,727655860800.0,723920560722.5807,725503263390.9677,297018953.4431978
2022-07-26,723370588490.3226,723508081548.3871,723645574606.4517,724333039896.7742,725295491303.2258,727513770240.0,723783067664.5162,725365157332.6451,297018953.4444763
2022-07-27,723233095432.258,723370588490.3226,723508081548.3871,724195546838.7097,725157998245.1613,727371679680.0,723645574606.4515,725227204524.3871,297018953.4457689
2022-07-28,723095602374.1936,723233095432.258,723370588490.3226,724058053780.6451,725020505187.0968,727229589120.0,723508081548.3871,725089404966.1935,297018953.4470474
2022-07-29,722958109316.129,723095602374.1936,723233095432.258,723920560722.5807,724883012129.0322,727087498560.0,723370588490.3225,724951758658.0645,297018953.44834006
2022-07-30,722820616258.0646,722958109316.129,723095602374.1936,723783067664.5161,724745519070.9678,726945408000.0,723233095432.258,724814265600.0,297018953.4496185
2022-07-31,722683123200.0,722820616258.0646,722958109316.129,723645574606.4517,724608026012.9032,726807914941.9354,723095602374.1936,724676772541.9355,297018953.4509111
2022-08-01,722552377703.2258,722683123200.0,722820616258.0646,723508081548.3871,724470532954.8387,726670421883.871,722959073253.4562,724539504402.5807,295464075.8192818
2022-08-02,722421632206.4517,722552377703.2258,722683123200.0,723370588490.3226,724333039896.7742,726532928825.8064,722823508070.0461,724402461181.9354,292872775.7815566
2022-08-03,722290886709.6774,722421632206.4517,722552377703.2258,723233095432.258,724195546838.7097,726395435767.742,722688906823.9631,724265642880.0,289755073.2590295
2022-08-04,722160141212.9032,722290886709.6774,722421632206.4517,723095602374.1936,724058053780.6451,726257942709.6774,722555269515.2074,724129049496.7742,286626151.31396556
2022-08-05,722029395716.129,722160141212.9032,722290886709.6774,722958109316.129,723920560722.5807,726120449651.6129,722422596143.7787,723992681032.258,284011468.85695606
2022-08-06,721898650219.3549,722029395716.129,722160141212.9032,722820616258.0646,723783067664.5161,725982956593.5483,722290886709.6775,723856537486.4517,282442555.1575405
2022-08-07,721767904722.5807,721898650219.3549,722029395716.129,722683123200.0,723645574606.4517,725845463535.4839,722160141212.9032,723720618859.355,282442555.15888023
2022-08-08,721637159225.8064,721767904722.5807,721898650219.3549,722552377703.2258,723508081548.3871,725707970477.4193,722029395716.129,723584925150.9677,282442555.16023403
2022-08-09,721506413729.0322,721637159225.8064,721767904722.5807,722421632206.4517,723370588490.3226,725570477419.3549,721898650219.3547,723449456361.2903,282442555.16154313
2022-08-10,721375668232.258,721506413729.0322,721637159225.8064,722290886709.6774,723233095432.258,725432984361.2903,721767904722.5807,723314212490.3225,282442555.1628828
2022-08-11,721244922735.4839,721375668232.258,721506413729.0322,722160141212.9032,723095602374.1936,725295491303.2258,721637159225.8064,723179193538.0645,282442555.16422254
2022-08-12,721114177238.7097,721244922735.4839,721375668232.258,722029395716.129,722958109316.129,725157998245.1613,721506413729.0322,723044399504.5161,282442555.1655622
2022-08-13,720983431741.9354,721114177238.7097,721244922735.4839,721898650219.3549,722820616258.0646,725020505187.0968,721375668232.258,722909830389.6774,282442555.1669161
2022-08-14,720852686245.1613,720983431741.9354,721114177238.7097,721767904722.5807,722683123200.0,724883012129.0322,721244922735.4838,722775486193.5485,282442555.16822517
2022-08-15,720721940748.3871,720852686245.1613,720983431741.9354,721637159225.8064,722552377703.2258,724745519070.9678,721114177238.7097,722641366916.129,282442555.16956484
2022-08-16,720591195251.6129,720721940748.3871,720852686245.1613,721506413729.0322,722421632206.4517,724608026012.9032,720983431741.9355,722507472557.4194,282442555.1709046
2022-08-17,720460449754.8387,720591195251.6129,720721940748.3871,721375668232.258,722290886709.6774,724470532954.8387,720852686245.1613,722373803117.4193,282442555.1722443
2022-08-18,720329704258.0646,720460449754.8387,720591195251.6129,721244922735.4839,722160141212.9032,724333039896.7742,720721940748.3871,722240358596.129,282442555.173584
2022-08-19,720198958761.2903,720329704258.0646,720460449754.8387,721114177238.7097,722029395716.129,724195546838.7097,720591195251.6129,722107138993.5483,282442555.17493784
2022-08-20,720068213264.5161,720198958761.2903,720329704258.0646,720983431741.9354,721898650219.3549,724058053780.6451,720460449754.8387,721974144309.6774,282442555.1762775
2022-08-21,719937467767.742,720068213264.5161,720198958761.2903,720852686245.1613,721767904722.5807,723920560722.5807,720329704258.0646,721841374544.5161,282442555.1776172
2022-08-22,719806722270.9678,719937467767.742,720068213264.5161,720721940748.3871,721637159225.8064,723783067664.5161,720198958761.2903,721708829698.0646,282442555.1789569
2022-08-23,719675976774.1936,719806722270.9678,719937467767.742,720591195251.6129,721506413729.0322,723645574606.4517,720068213264.5162,721576509770.3226,282442555.1802966
2022-08-24,719545231277.4193,719675976774.1936,719806722270.9678,720460449754.8387,721375668232.258,723508081548.3871,719937467767.742,721444414761.2904,282442555.18165046
2022-08-25,719414485780.6451,719545231277.4193,719675976774.1936,720329704258.0646,721244922735.4839,723370588490.3226,719806722270.9678,721312544670.9677,282442555.18295956
2022-08-26,719283740283.871,719414485780.6451,719545231277.4193,720198958761.2903,721114177238.7097,723233095432.258,719675976774.1935,721180899499.3549,282442555.18429923
2022-08-27,719152994787.0968,719283740283.871,719414485780.6451,720068213264.5161,720983431741.9354,723095602374.1936,719545231277.4193,721049479246.4517,282442555.18563896
2022-08-28,719022249290.3226,719152994787.0968,719283740283.871,719937467767.742,720852686245.1613,722958109316.129,719414485780.6453,720918283912.258,282442555.18697864
2022-08-29,718891503793.5483,719022249290.3226,719152994787.0968,719806722270.9678,720721940748.3871,722820616258.0646,719283740283.871,720787313496.7742,282442555.1883325
2022-08-30,718760758296.7742,718891503793.5483,719022249290.3226,719675976774.1936,720591195251.6129,722683123200.0,719152994787.0968,720656568000.0,282442555.1896416
2022-08-31,718630012800.0,718760758296.7742,718891503793.5483,719545231277.4193,720460449754.8387,722552377703.2258,719022249290.3225,720525822503.2258,282442555.19098127
2022-09-01,718496530560.0,718630012800.0,718760758296.7742,719414485780.6451,720329704258.0646,722421632206.4517,718891112830.2305,720394985781.6775,283077169.3414797
2022-09-02,718363048320.0,718496530560.0,718630012800.0,719283740283.871,720198958761.2903,722290886709.6774,718759585406.8203,720264057835.3549,284134847.8771802
2022-09-03,718229566080.0,718363048320.0,718496530560.0,719152994787.0968,720068213264.5161,722160141212.9032,718627667020.092,720133038664.258,285402637.1311608
2022-09-04,718096083840.0,718229566080.0,718363048320.0,719022249290.3226,719937467767.742,722029395716.129,718495357670.046,720001928268.3871,286668552.01967025
2022-09-05,717962601600.0,718096083840.0,718229566080.0,718891503793.5483,719806722270.9678,721898650219.3549,718362657356.6819,719870726647.742,287722325.3831847
2022-09-06,717829119360.0,717962601600.0,718096083840.0,718760758296.7742,719675976774.1936,721767904722.5807,718229566080.0,719739433802.3225,288354596.2431242
2022-09-07,717695637120.0,717829119360.0,717962601600.0,718630012800.0,719545231277.4193,721637159225.8064,718096083840.0,719608049732.129,288354596.24443334
2022-09-08,717562154880.0,717695637120.0,717829119360.0,718496530560.0,719414485780.6451,721506413729.0322,717962601600.0,719476574437.1614,288354596.2457424
2022-09-09,717428672640.0,717562154880.0,717695637120.0,718363048320.0,719283740283.871,721375668232.258,717829119360.0,719345007917.4194,288354596.2470515
2022-09-10,717295190400.0,717428672640.0,717562154880.0,718229566080.0,719152994787.0968,721244922735.4839,717695637120.0,719213350172.9032,288354596.2483606
2022-09-11,717161708160.0,717295190400.0,717428672640.0,718096083840.0,719022249290.3226,721114177238.7097,717562154880.0,719081601203.6129,288354596.2496697
2022-09-12,717028225920.0,717161708160.0,717295190400.0,717962601600.0,718891503793.5483,720983431741.9354,717428672640.0,718949761009.5485,288354596.25097877
2022-09-13,716894743680.0,717028225920.0,717161708160.0,717829119360.0,718760758296.7742,720852686245.1613,717295190400.0,718817829590.7096,288354596.25228786
2022-09-14,716761261440.0,716894743680.0,717028225920.0,717695637120.0,718630012800.0,720721940748.3871,717161708160.0,718685806947.0968,288354596.25359696
2022-09-15,716627779200.0,716761261440.0,716894743680.0,717562154880.0,718496530560.0,720591195251.6129,717028225920.0,718553693078.7096,288354596.25490606
2022-09-16,716494296960.0,716627779200.0,716761261440.0,717428672640.0,718363048320.0,720460449754.8387,716894743680.0,718421487985.5485,288354596.25621516
2022-09-17,716360814720.0,716494296960.0,716627779200.0,717295190400.0,718229566080.0,720329704258.0646,716761261440.0,718289191667.6129,288354596.25752425
2022-09-18,716227332480.0,716360814720.0,716494296960.0,717161708160.0,718096083840.0,720198958761.2903,716627779200.0,718156804124.9032,288354596.2588333
2022-09-19,716093850240.0,716227332480.0,716360814720.0,717028225920.0,717962601600.0,720068213264.5161,716494296960.0,718024325357.4194,288354596.26014245
2022-09-20,715960368000.0,716093850240.0,716227332480.0,716894743680.0,717829119360.0,719937467767.742,716360814720.0,717891755365.1614,288354596.2614515
2022-09-21,715826885760.0,715960368000.0,716093850240.0,716761261440.0,717695637120.0,719806722270.9678,716227332480.0,717759094148.129,288354596.2627606
2022-09-22,715693403520.0,715826885760.0,715960368000.0,716627779200.0,717562154880.0,719675976774.1936,716093850240.0,717626341706.3225,288354596.2640697
2022-09-23,715559921280.0,715693403520.0,715826885760.0,716494296960.0,717428672640.0,719545231277.4193,715960368000.0,717493498039.742,288354596.2653788
2022-09-24,715426439040.0,715559921280.0,715693403520.0,716360814720.0,717295190400.0,719414485780.6451,715826885760.0,717360563148.3871,288354596.26668787
2022-09-25,715292956800.0,715426439040.0,715559921280.0,716227332480.0,717161708160.0,719283740283.871,715693403520.0,717227537032.258,288354596.26799697
2022-09-26,715159474560.0,715292956800.0,715426439040.0,716093850240.0,717028225920.0,719152994787.0968,715559921280.0,717094419691.3549,288354596.26930606
2022-09-27,715025992320.0,715159474560.0,715292956800.0,715960368000.0,716894743680.0,719022249290.3226,715426439040.0,716961211125.6775,288354596.27061516
2022-09-28,714892510080.0,715025992320.0,715159474560.0,715826885760.0,716761261440.0,718891503793.5483,715292956800.0,716827911335.2258,288354596.27192426
2022-09-29,714759027840.0,714892510080.0,715025992320.0,715693403520.0,716627779200.0,718760758296.7742,715159474560.0,716694520320.0,288354596.27323335
2022-09-30,714625545600.0,714759027840.0,714892510080.0,715559921280.0,716494296960.0,718630012800.0,715025992320.0,716561038080.0,288354596.2745424
2022-10-01,714490836851.6129,714625545600.0,714759027840.0,715426439040.0,716360814720.0,718496530560.0,714892334864.5162,716427514956.3871,288638710.47306937
2022-10-02,714356128103.2258,714490836851.6129,714625545600.0,715292956800.0,716227332480.0,718363048320.0,714758502193.5485,716293950949.1614,289112233.1206437
2022-10-03,714221419354.8387,714356128103.2258,714490836851.6129,715159474560.0,716093850240.0,718229566080.0,714624494307.0968,716160346058.3225,289680180.4302724
2022-10-04,714086710606.4517,714221419354.8387,714356128103.2258,715025992320.0,715960368000.0,718096083840.0,714490311205.1613,716026700283.871,290247756.81257087
2022-10-05,713952001858.0646,714086710606.4517,714221419354.8387,714892510080.0,715826885760.0,717962601600.0,714355952887.742,715893013625.8065,290720506.68548673
2022-10-06,713817293109.6774,713952001858.0646,714086710606.4517,714759027840.0,715693403520.0,717829119360.0,714221419354.8387,715759286084.129,291004157.2120606
2022-10-07,713682584361.2903,713817293109.6774,713952001858.0646,714625545600.0,715559921280.0,717695637120.0,714086710606.4515,715625517658.8386,291004157.21341443
2022-10-08,713547875612.9032,713682584361.2903,713817293109.6774,714490836851.6129,715426439040.0,717562154880.0,713952001858.0646,715491708349.9355,291004157.2147683
2022-10-09,713413166864.5161,713547875612.9032,713682584361.2903,714356128103.2258,715292956800.0,717428672640.0,713817293109.6775,715357858157.4194,291004157.2161221
2022-10-10,713278458116.129,713413166864.5161,713547875612.9032,714221419354.8387,715159474560.0,717295190400.0,713682584361.2903,715223967081.2904,291004157.21747595
2022-10-11,713143749367.742,713278458116.129,713413166864.5161,714086710606.4517,715025992320.0,717161708160.0,713547875612.9032,715090035121.5485,291004157.2188298
2022-10-12,713009040619.3549,713143749367.742,713278458116.129,713952001858.0646,714892510080.0,717028225920.0,713413166864.516,714956062278.1935,291004157.2201837
2022-10-13,712874331870.9678,713009040619.3549,713143749367.742,713817293109.6774,714759027840.0,716894743680.0,713278458116.129,714822048551.2258,291004157.2215681
2022-10-14,712739623122.5807,712874331870.9678,713009040619.3549,713682584361.2903,714625545600.0,716761261440.0,713143749367.742,714687993940.6451,291004157.22295254
2022-10-15,712604914374.1936,712739623122.5807,712874331870.9678,713547875612.9032,714490836851.6129,716627779200.0,713009040619.3549,714553898446.4515,291004157.224337
2022-10-16,712470205625.8064,712604914374.1936,712739623122.5807,713413166864.5161,714356128103.2258,716494296960.0,712874331870.9678,714419762068.6451,291004157.22575206
2022-10-17,712335496877.4193,712470205625.8064,712604914374.1936,713278458116.129,714221419354.8387,716360814720.0,712739623122.5807,714285584807.2258,291004157.2271671
2022-10-18,712200788129.0322,712335496877.4193,712470205625.8064,713143749367.742,714086710606.4517,716227332480.0,712604914374.1935,714151366662.1935,291004157.22858214
2022-10-19,712066079380.6451,712200788129.0322,712335496877.4193,713009040619.3549,713952001858.0646,716093850240.0,712470205625.8064,714017107633.5485,291004157.2299972
2022-10-20,711931370632.258,712066079380.6451,712200788129.0322,712874331870.9678,713817293109.6774,715960368000.0,712335496877.4193,713882807721.2904,291004157.2314123
2022-10-21,711796661883.871,711931370632.258,712066079380.6451,712739623122.5807,713682584361.2903,715826885760.0,712200788129.0322,713748466925.4194,291004157.2328273
2022-10-22,711661953135.4839,711796661883.871,711931370632.258,712604914374.1936,713547875612.9032,715693403520.0,712066079380.6453,713614085245.9355,291004157.2342424
2022-10-23,711527244387.0968,711661953135.4839,711796661883.871,712470205625.8064,713413166864.5161,715559921280.0,711931370632.258,713479662682.8386,291004157.23568803
2022-10-24,711392535638.7097,711527244387.0968,711661953135.4839,712335496877.4193,713278458116.129,715426439040.0,711796661883.871,713345199236.129,291004157.2371337
2022-10-25,711257826890.3226,711392535638.7097,711527244387.0968,712200788129.0322,713143749367.742,715292956800.0,711661953135.4838,713210694905.8065,291004157.2385794
2022-10-26,711123118141.9354,711257826890.3226,711392535638.7097,712066079380.6451,713009040619.3549,715159474560.0,711527244387.0968,713076149691.871,291004157.2400556
2022-10-27,710988409393.5483,711123118141.9354,711257826890.3226,711931370632.258,712874331870.9678,715025992320.0,711392535638.7097,712941563594.3225,291004157.2415319
2022-10-28,710853700645.1613,710988409393.5483,711123118141.9354,711796661883.871,712739623122.5807,714892510080.0,711257826890.3225,712806936613.1614,291004157.2430082
2022-10-29,710718991896.7742,710853700645.1613,710988409393.5483,711661953135.4839,712604914374.1936,714759027840.0,711123118141.9355,712672268748.3871,291004157.2444844
2022-10-30,710584283148.3871,710718991896.7742,710853700645.1613,711527244387.0968,712470205625.8064,714625545600.0,710988409393.5485,712537560000.0,291004157.2459607
2022-10-31,710449574400.0,710584283148.3871,710718991896.7742,711392535638.7097,712335496877.4193,714490836851.6129,710853700645.1613,712402851251.6129,291004157.247437
2022-11-01,710315861760.0,710449574400.0,710584283148.3871,711257826890.3226,712200788129.0322,714356128103.2258,710719134197.9724,712268175706.8386,290773755.2969343
2022-11-02,710182149120.0,710315861760.0,710449574400.0,711123118141.9354,712066079380.6451,714221419354.8387,710584710051.9816,712133533365.6775,290389752.5825418
2022-11-03,710048436480.0,710182149120.0,710315861760.0,710988409393.5483,711931370632.258,714086710606.4517,710450428207.1888,711998924228.129,289928766.8758898
2022-11-04,709914723840.0,710048436480.0,710182149120.0,710853700645.1613,711796661883.871,713952001858.0646,710316288663.5945,711864348294.1935,289467536.7191275
2022-11-05,709781011200.0,709914723840.0,710048436480.0,710718991896.7742,711661953135.4839,713817293109.6774,710182291421.1981,711729805563.871,289083024.7295881
2022-11-06,709647298560.0,709781011200.0,709914723840.0,710584283148.3871,711527244387.0968,713682584361.2903,710048436480.0,711595296037.1614,288852317.2109576
2022-11-07,709513585920.0,709647298560.0,709781011200.0,710449574400.0,711392535638.7097,713547875612.9032,709914723840.0,711460819714.0645,288852317.2125398
2022-11-08,709379873280.0,709513585920.0,709647298560.0,710315861760.0,711257826890.3226,713413166864.5161,709781011200.0,711326376594.5806,288852317.214122
2022-11-09,709246160640.0,709379873280.0,709513585920.0,710182149120.0,711123118141.9354,713278458116.129,709647298560.0,711191966678.7096,288852317.2157042
2022-11-10,709112448000.0,709246160640.0,709379873280.0,710048436480.0,710988409393.5483,713143749367.742,709513585920.0,711057589966.4515,288852317.2172864
2022-11-11,708978735360.0,709112448000.0,709246160640.0,709914723840.0,710853700645.1613,713009040619.3549,709379873280.0,710923246457.8065,288852317.2188686
2022-11-12,708845022720.0,708978735360.0,709112448000.0,709781011200.0,710718991896.7742,712874331870.9678,709246160640.0,710788936152.7742,288852317.2204508
2022-11-13,708711310080.0,708845022720.0,708978735360.0,709647298560.0,710584283148.3871,712739623122.5807,709112448000.0,710654659051.3549,288852317.222033
2022-11-14,708577597440.0,708711310080.0,708845022720.0,709513585920.0,710449574400.0,712604914374.1936,708978735360.0,710520415153.5485,288852317.2236152
2022-11-15,708443884800.0,708577597440.0,708711310080.0,709379873280.0,710315861760.0,712470205625.8064,708845022720.0,710386204459.3549,288852317.22519743
2022-11-16,708310172160.0,708443884800.0,708577597440.0,709246160640.0,710182149120.0,712335496877.4193,708711310080.0,710252026968.7742,288852317.22677964
2022-11-17,708176459520.0,708310172160.0,708443884800.0,709112448000.0,710048436480.0,712200788129.0322,708577597440.0,710117882681.8065,288852317.22836185
2022-11-18,708042746880.0,708176459520.0,708310172160.0,708978735360.0,709914723840.0,712066079380.6451,708443884800.0,709983771598.4515,288852317.22994405
2022-11-19,707909034240.0,708042746880.0,708176459520.0,708845022720.0,709781011200.0,711931370632.258,708310172160.0,709849693718.7096,288852317.23152626
2022-11-20,707775321600.0,707909034240.0,708042746880.0,708711310080.0,709647298560.0,711796661883.871,708176459520.0,709715649042.5806,288852317.23310846
2022-11-21,707641608960.0,707775321600.0,707909034240.0,708577597440.0,709513585920.0,711661953135.4839,708042746880.0,709581637570.0645,288852317.23469067
2022-11-22,707507896320.0,707641608960.0,707775321600.0,708443884800.0,709379873280.0,711527244387.0968,707909034240.0,709447659301.1614,288852317.2362729
2022-11-23,707374183680.0,707507896320.0,707641608960.0,708310172160.0,709246160640.0,711392535638.7097,707775321600.0,709313714235.871,288852317.2378551
2022-11-24,707240471040.0,707374183680.0,707507896320.0,708176459520.0,709112448000.0,711257826890.3226,707641608960.0,709179802374.1935,288852317.2394373
2022-11-25,707106758400.0,707240471040.0,707374183680.0,708042746880.0,708978735360.0,711123118141.9354,707507896320.0,709045923716.129,288852317.2410195
2022-11-26,706973045760.0,707106758400.0,707240471040.0,707909034240.0,708845022720.0,710988409393.5483,707374183680.0,708912078261.6775,288852317.2426017
2022-11-27,706839333120.0,706973045760.0,707106758400.0,707775321600.0,708711310080.0,710853700645.1613,707240471040.0,708778266010.8386,288852317.2441839
2022-11-28,706705620480.0,706839333120.0,706973045760.0,707641608960.0,708577597440.0,710718991896.7742,707106758400.0,708644486963.6129,288852317.2457661
2022-11-29,706571907840.0,706705620480.0,706839333120.0,707507896320.0,708443884800.0,710584283148.3871,706973045760.0,708510741120.0,288852317.2473483
2022-11-30,706438195200.0,706571907840.0,706705620480.0,707374183680.0,708310172160.0,710449574400.0,706839333120.0,708377028480.0,288852317.2489305
2022-12-01,706309927432.258,706438195200.0,706571907840.0,707240471040.0,708176459520.0,710315861760.0,706706398318.8939,708243497335.742,287596676.2156961
2022-12-02,706181659664.5161,706309927432.258,706438195200.0,707106758400.0,708042746880.0,710182149120.0,706574241356.682,708110147687.2258,285504031.2776646
